Name, Catalog, GLong, GLat, Size, HII_Name, Group, GLong_Observed, GLat_Observed, VLSR, e_VLSR, FWHM, e_FWHM, Wavelength, Lines, Resolutiom, Telescope, Author, Molecular_Name, Molecular_GLong, Molecular_GLat, Molecular_VLSR, Molecule, Molecular_Author, Maser_VLSR, Maser_VLSR, Near, Far, Tangent, RGal, VT, KDAR, Distance, Azimuth, Z, Distance_Method, Distance_Author, Group_VLSR, Group_Distance, Group_RGal, Group_KDAR, Group_Azimuth, Group_z
G070.240+01.557, Q,       70.2405,       1.55703,       51.6855, S100, ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G070.280+01.583, K,       70.2802,       1.58369,       53.0639, G070.292+01.598; S99; K3-50, G070.292+01.598; S99; K3-50,       70.2920,       1.59800, -25.6, 0.1, 37.0, 0.2, 3, H87-H93, 1.3, GBT, Balser et al. (2011), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       8.69000,       2.87000,       9.89540,       15.5487, F,       8.69000,       55.7596,       240.166, OG/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G070.293+01.599, K,       70.2931,       1.59931,       53.0639, G070.292+01.598; S99; K3-50, G070.292+01.598; S99; K3-50,       70.2920,       1.59800, -25.6, 0.1, 37.0, 0.2, 3, H87-H93, 1.3, GBT, Balser et al. (2011), G070.2928+01.6002,       70.2927,       1.60017, -25.1, NH3, Urquhart et al. (2011),       0.00000,       0.00000,       0.00000,       8.69000,       2.86500,       9.89698,       15.5326, F,       8.69000,       55.7529,       242.534, OG/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G070.304+01.595, K,       70.3041,       1.59573,       53.0639, G070.292+01.598; S99; K3-50, G070.292+01.598; S99; K3-50,       70.2920,       1.59800, -25.6, 0.1, 37.0, 0.2, 3, H87-H93, 1.3, GBT, Balser et al. (2011), G070.2928+01.6002,       70.2927,       1.60017, -25.1, NH3, Urquhart et al. (2011),       0.00000,       0.00000,       0.00000,       8.68500,       2.86500,       9.89539,       15.5189, F,       8.68500,       55.7238,       241.852, OG/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G070.308+01.749, Q,       70.3084,       1.74901,       87.1316, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G070.313+01.662, G,       70.3134,       1.66238,       50.1282, , G070.292+01.598; S99; K3-50,       0.00000,       0.00000, , , , , , , , , , G070.3164+01.6493,       70.3165,       1.64929, -22.9, 13CO, Urquart et al. (2008),       0.00000,       0.00000,       0.00000,       8.42500,       2.86500,       9.74586,       15.5069, F,       8.42500,       54.4828,       244.409, OG (Mol)/Kin, , -25.6,       8.69000,       9.89540, F,       55.7596,       240.166
G070.315+01.648, Q,       70.3154,       1.64854,       49.0053, , G070.330+01.590; S99; K3-50,       0.00000,       0.00000, , , , , , , , , , G070.3164+01.6493,       70.3165,       1.64929, -22.9, 13CO, Urquart et al. (2008),       0.00000,       0.00000,       0.00000,       8.42500,       2.86500,       9.74610,       15.5045, F,       8.42500,       54.4818,       242.374, OG (Mol)/Kin, , -21.1,       8.24500,       9.64614, F,       53.5971,       228.773
G070.329+01.589, K,       70.3291,       1.58998,       101.962, G070.330+01.590; S99; K3-50, G070.330+01.590; S99; K3-50,       70.3297,       1.58892, -21.1, 0.5, 28.0, 1.2, 6, H110, 0.8, Araya, Araya et al. (2002), G070.3329+01.5864,       70.3328,       1.58620, -22.8, NH3, Urquhart et al. (2011),       0.00000,       0.00000,       0.00000,       8.24500,       2.86000,       9.64614,       15.4880, F,       8.24500,       53.5971,       228.773, OG/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G070.333+01.628, G,       70.3337,       1.62887,       59.7647, , G070.292+01.598; S99; K3-50,       0.00000,       0.00000, , , , , , , , , , G070.3341+01.6313,       70.3342,       1.63127, -22.4, 13CO, Urquart et al. (2008),       0.00000,       0.00000,       0.00000,       8.37000,       2.86000,       9.71702,       15.4820, F,       8.37000,       54.2065,       237.920, OG (Mol)/Kin, , -25.6,       8.69000,       9.89540, F,       55.7596,       240.166
G070.337+01.692, G,       70.3375,       1.69260,       300.778, , G070.292+01.598; S99; K3-50,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , -25.6,       8.69000,       9.89540, F,       55.7596,       240.166
G070.673+01.190, K,       70.6733,       1.19034,       120.632, G070.673+01.19, ,       70.6730,       1.19500, 1.8, 0.6, 24.2, 1.5, 3, H87-H93, 1.3, GBT, Anderson et al. (2015b), G070.6740+01.1919,       70.6741,       1.19186, 4.8, 13CO, Urquart et al. (2008),       0.00000,       0.00000,       0.00000,       5.77500,       2.81500,       8.50000,       15.0675, F,       5.77500,       39.7179,       119.969, HIEA/Kin, Anderson et al. (2015b), ,       0.00000,       0.00000, ,       0.00000,       0.00000
G070.703+01.260, C,       70.7037,       1.26007,       135.279, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G070.706-00.161, Q,       70.7064,     -0.160205,       611.372, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G070.765+01.820, K,       70.7658,       1.82080,       86.9684, G070.767+01.82, ,       70.7670,       1.82000, -76.5, 0.1, 23.2, 0.3, 3, H87-H93, 1.3, GBT, Anderson et al. (2015b), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       14.1600,       2.80000,       13.9088,       14.9507, F,       14.1600,       73.9937,       449.914, OG/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G070.799+01.794, Q,       70.7991,       1.79423,       92.6638, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G070.905+00.561, C,       70.9051,      0.561892,       63.6898, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G071.150+00.397, K,       71.1506,      0.397989,       144.055, G071.148+00.39, ,       71.1480,      0.399000, -12.9, 0.0, 23.9, 0.1, 3, H87-H93, 1.3, GBT, Anderson et al. (2015b), G071.1499+00.3996,       71.1500,      0.399500, -17.9, 13CO, Urquart et al. (2008),       0.00000,       0.00000,       0.00000,       7.25000,       2.74500,       9.21915,       14.4955, F,       7.25000,       48.0932,       50.3597, OG/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G071.267+00.786, Q,       71.2675,      0.786828,       219.184, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G071.312+00.828, C,       71.3124,      0.828150,       91.5383, , ,       0.00000,       0.00000, , , , , , , , , , 20056+3350,       71.3120,      0.828000, 8.8, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,      0.865000,       4.58500,       2.72500,       8.26357,       14.3025, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G071.519-00.389, Q,       71.5192,     -0.388363,       188.863, , ,       0.00000,       0.00000, , , , , , , , , , G071.521-00.384,       71.5210,     -0.384000, 10.6, HCO+, Schlingman et al. (2011),       0.00000,       0.00000,       1.23000,       4.16000,       2.69500,       8.19358,       14.0609, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G071.764+03.076, K,       71.7642,       3.07674,       1625.20, G071.603+02.824; S101, ,       71.6030,       2.82400, 16.0, 1.0, 19.8, 2.2, 6, H85;H87;H88, 6, NRAO 140', Lockman (1989), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       2.65500,       2.66000,       2.66000,       8.07310,       13.7571, N,       2.65500,       18.2011,       142.503, Visible/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G071.873+01.066, Q,       71.8736,       1.06653,       51.5489, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G071.893+01.314, Q,       71.8933,       1.31476,       130.733, , ,       0.00000,       0.00000, , , , , , , , , , G071.8944+01.3107,       71.8944,       1.31061, 11.3, NH3, Urquhart et al. (2011),       0.00000,       0.00000,       1.44000,       3.84000,       2.64000,       8.16796,       13.6250, T,       2.64000,       18.0843,       60.5745, TP/Kin (Mol), , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G071.935+01.106, Q,       71.9350,       1.10617,       102.336, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G072.178+00.881, Q,       72.1786,      0.881313,       182.838, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G072.506-01.169, Q,       72.5069,      -1.16851,       124.150, , ,       0.00000,       0.00000, , , , , , , , , , G072.5056-01.1708,       72.5056,      -1.17098, -26.0, NH3, Urquhart et al. (2011),       0.00000,       0.00000,       0.00000,       8.23500,       2.55500,       9.89869,       12.9347, F,       8.23500,       52.5095,      -167.936, OG (Mol)/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G072.845+00.235, C,       72.8455,      0.235009,       463.432, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G072.948+00.988, Q,       72.9484,      0.988597,       86.2405, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G073.063-00.323, Q,       73.0631,     -0.322072,       91.8178, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G073.488+01.017, Q,       73.4884,       1.01784,       172.123, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G073.878+01.023, K,       73.8785,       1.02363,       71.2112, G073.876+01.02, ,       73.8760,       1.02500, -51.2, 0.2, 31.5, 0.5, 3, H87-H93, 1.3, GBT, Anderson et al. (2015b), G073.8775+01.0245,       73.8776,       1.02447, -53.1, 13CO, Urquart et al. (2008),       0.00000,       0.00000,       0.00000,       10.4750,       2.36000,       11.5121,       11.4739, F,       10.4750,       60.9421,       187.133, OG/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G073.986+00.472, Q,       73.9864,      0.472362,       136.012, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G074.120+01.503, Q,       74.1202,       1.50347,       55.8906, , ,       0.00000,       0.00000, , , , , , , , , , G074.1201+01.5035,       74.1199,       1.50332, -36.2, NH3, Urquhart et al. (2011),       0.00000,       0.00000,       0.00000,       8.89000,       2.32500,       10.4847,       11.2262, F,       8.89000,       54.6409,       233.251, OG (Mol)/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G074.123+01.534, C,       74.1231,       1.53445,       107.694, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
